dat_Subject,list,display_order,type,id,con,fab_stimulus,fab_question,fab_key,fab_instruction,fab_feedback,dat_Trial,dat_LoopNumber,dat_LoopSum,dat_AreaNumber,dat_AreaSum,dat_Ans,dat_AnsReactionTime,dat_Accuracy,dat_GD,dat_NRO,dat_NRI,dat_PRO,dat_PRI,dat_RPD,dat_SRPD,dat_RRT,dat_TRT,dat_NOF,dat_MFD
231,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,1,3,Y,1362,0,1542,0,0,0.0000,0.0000,1542,1542,0,1542,1,1542
231,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,2,3,Y,1362,0,2088,0,0,0.0000,0.0000,2088,2088,0,2088,1,2088
231,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,3,1,Y,1362,0,976,0,0,0.0000,0.0000,976,976,0,976,1,976
231,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,4,3,Y,1362,0,4040,0,0,0.0000,0.0000,4040,4040,0,4040,1,4040
231,1,52,filler,filler_3,,/+/The ticket enabled the guest to have a free meal in a Chinese restaurant./,Did the ticket enable a free meal?,Y,,0,58,1,1,1,1,Y,4290,1,536,0,0,0.0000,0.0000,536,536,0,536,1,536
231,1,52,filler,filler_3,,/+/The ticket enabled the guest to have a free meal in a Chinese restaurant./,Did the ticket enable a free meal?,Y,,0,58,2,14,1,14,Y,4290,1,10536,0,0,0.0000,0.0000,10536,10536,0,10536,1,10536
231,1,53,filler,filler_39,,/+/The young boy spent a great deal of money on English learning books./,Did the young boy spend a great deal of money?,Y,,0,59,1,1,1,1,Y,7243,1,632,0,0,0.0000,0.0000,632,632,0,632,1,632
231,1,53,filler,filler_39,,/+/The young boy spent a great deal of money on English learning books./,Did the young boy spend a great deal of money?,Y,,0,59,2,13,1,13,Y,7243,1,19599,0,0,0.0000,0.0000,19599,19599,0,19599,1,19599
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,1,1,1,1,Y,4195,1,718,0,0,0.0000,0.0000,718,718,0,718,1,718
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,1,3,Y,4195,1,2585,0,0,0.0000,0.0000,2585,2585,0,2585,1,2585
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,2,2,Y,4195,1,912,0,0,0.0000,0.0000,912,912,0,912,1,912
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,3,4,Y,4195,1,2191,0,0,0.0000,0.0000,2191,2191,0,2191,1,2191
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,4,2,Y,4195,1,896,0,0,0.0000,0.0000,896,896,0,896,1,896
231,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,5,3,Y,4195,1,2600,0,0,0.0000,0.0000,2600,2600,0,2600,1,2600
231,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,1,1,1,1,N,2451,1,494,0,0,0.0000,0.0000,494,494,0,494,1,494
231,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,2,10,1,10,N,2451,1,11132,0,0,0.0000,0.0000,11132,11132,0,11132,1,11132
231,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,1,1,1,1,Y,2602,1,423,0,0,0.0000,0.0000,423,423,0,423,1,423
231,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,2,11,1,11,Y,2602,1,10541,0,0,0.0000,0.0000,10541,10541,0,10541,1,10541
231,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,1,1,1,1,N,2091,1,520,0,0,0.0000,0.0000,520,520,0,520,1,520
231,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,2,12,1,12,N,2091,1,6968,0,0,0.0000,0.0000,6968,6968,0,6968,1,6968
231,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,1,1,1,1,N,2532,1,463,0,0,0.0000,0.0000,463,463,0,463,1,463
231,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,1,3,N,2532,1,2303,0,1,0.0000,0.5000,2303,2303,1216,3519,2,1760
231,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,2,5,N,2532,1,6471,0,0,0.0000,0.0000,6471,6471,4264,10735,2,5368
231,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,3,1,N,2532,1,1633,0,0,0.0000,0.0000,1633,1633,736,2369,2,1185
231,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,4,5,N,2532,1,6459,1,0,0.5000,0.0000,14523,8307,1848,8307,2,4154
231,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,1,1,1,1,Y,10429,0,623,0,0,0.0000,0.0000,623,623,0,623,1,623
231,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,2,12,1,12,Y,10429,0,14189,0,0,0.0000,0.0000,14189,14189,0,14189,1,14189
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,1,1,1,1,N,8892,0,574,0,0,0.0000,0.0000,574,574,0,574,1,574
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,1,3,N,8892,0,2193,0,1,0.0000,0.5000,2193,2193,1394,3587,2,1794
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,2,2,N,8892,0,1184,0,0,0.0000,0.0000,1184,1184,1200,2384,2,1192
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,3,4,N,8892,0,2487,0,0,0.0000,0.0000,2487,2487,2464,4951,2,2476
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,4,1,N,8892,0,4505,0,0,0.0000,0.0000,4505,4505,664,5169,2,2585
231,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,5,3,N,8892,0,3164,1,0,0.5000,0.0000,10518,4796,1632,4796,2,2398
232,2,p1,practice,practice_1,,/+/The patient listened to the doctor's advice after he felt hopeless./,Did the patient follow the doctor?,Y,ins.jpg,1,1,1,1,1,1,Y,6917,1,2715,0,0,0.0000,0.0000,2715,2715,0,2715,1,2715
232,2,p1,practice,practice_1,,/+/The patient listened to the doctor's advice after he felt hopeless./,Did the patient follow the doctor?,Y,ins.jpg,1,1,2,11,1,11,Y,6917,1,11108,0,0,0.0000,0.0000,11108,11108,0,11108,1,11108
232,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,1,1,1,1,N,2219,1,3125,0,0,0.0000,0.0000,3125,3125,0,3125,1,3125
232,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,2,10,1,10,N,2219,1,11439,0,0,0.0000,0.0000,11439,11439,0,11439,1,11439
232,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,1,1,1,1,N,2340,1,1127,0,0,0.0000,0.0000,1127,1127,0,1127,1,1127
232,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,2,10,1,10,N,2340,1,12550,0,0,0.0000,0.0000,12550,12550,0,12550,1,12550
232,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,1,1,1,1,Y,1599,1,2071,0,0,0.0000,0.0000,2071,2071,0,2071,1,2071
232,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,2,10,1,10,Y,1599,1,9751,0,0,0.0000,0.0000,9751,9751,0,9751,1,9751
232,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,1,1,1,1,Y,5267,0,1191,0,0,0.0000,0.0000,1191,1191,0,1191,1,1191
232,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,1,3,Y,5267,0,2320,0,1,0.0000,0.5000,2320,2320,1023,3343,2,1672
232,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,2,4,Y,5267,0,5367,1,2,0.2500,0.5000,5367,5367,2679,8046,4,2012
232,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,3,1,Y,5267,0,625,2,2,0.4000,0.4000,625,625,1337,1962,5,392
232,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,4,2,Y,5267,0,1111,2,0,0.6667,0.0000,10422,5383,4272,5383,3,1794
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,1,1,1,1,Y,1994,1,3441,0,0,0.0000,0.0000,3441,3441,0,3441,1,3441
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,1,3,Y,1994,1,2726,0,0,0.0000,0.0000,2726,2726,0,2726,1,2726
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,2,2,Y,1994,1,1488,0,0,0.0000,0.0000,1488,1488,0,1488,1,1488
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,3,4,Y,1994,1,2957,0,1,0.0000,0.5000,2957,2957,2040,4997,2,2499
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,4,1,Y,1994,1,1455,1,1,0.3333,0.3333,1455,1455,440,1895,3,632
232,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,5,3,Y,1994,1,2288,1,0,0.5000,0.0000,5448,2968,680,2968,2,1484
232,2,1,filler,filler_6,,/+/The girl sang very well through learning experiences from her tutor./,Did the girl's tutor do a lot of help? ,Y,练习结束，现在开始正式实验。,0,7,2,11,1,11,N,5435,0,10799,0,0,0.0000,0.0000,10799,10799,0,10799,1,10799
232,2,2,filler,filler_7,,/+/Some important papers which lay in the office were stolen last night./,Were the papers still safe?,N,,0,8,2,12,1,12,N,3941,1,16567,0,0,0.0000,0.0000,16567,16567,0,16567,1,16567
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,1,1,1,1,N,10571,1,1215,0,0,0.0000,0.0000,1215,1215,0,1215,1,1215
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,1,3,N,10571,1,3695,0,1,0.0000,0.5000,3695,3695,1614,5309,2,2655
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,2,2,N,10571,1,1703,1,2,0.2500,0.5000,1703,1703,2789,4492,4,1123
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,3,5,N,10571,1,7596,2,1,0.5000,0.2500,12527,10092,6161,13757,4,3439
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,4,1,N,10571,1,623,1,1,0.3333,0.3333,623,623,654,1277,3,426
232,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,5,3,N,10571,1,4001,1,0,0.5000,0.0000,11528,5241,1240,5241,2,2621
232,2,4,filler,filler_10,,/+/There was a big hole in the road which blocked the traffic./,Was there a big hole in the road?,Y,,0,10,1,1,1,1,Y,2547,1,749,0,0,0.0000,0.0000,749,749,0,749,1,749
232,2,4,filler,filler_10,,/+/There was a big hole in the road which blocked the traffic./,Was there a big hole in the road?,Y,,0,10,2,12,1,12,Y,2547,1,6278,0,0,0.0000,0.0000,6278,6278,0,6278,1,6278
232,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,1,1,1,1,N,1779,1,623,0,0,0.0000,0.0000,623,623,0,623,1,623
232,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,1,3,N,1779,1,3015,0,1,0.0000,0.5000,3015,3015,439,3454,2,1727
232,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,2,4,N,1779,1,2936,1,1,0.3333,0.3333,2936,2936,3183,6119,3,2040
232,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,3,1,N,1779,1,880,1,1,0.3333,0.3333,880,880,456,1336,3,445
232,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,4,3,N,1779,1,641,1,0,0.5000,0.0000,7783,3705,3064,3705,2,1853
232,2,6,filler,filler_17,,/+/The students who failed the exam were asked to take it again./,Should all students take the exam again?,N,,0,12,1,1,1,1,N,3291,1,558,0,0,0.0000,0.0000,558,558,0,558,1,558
232,2,6,filler,filler_17,,/+/The students who failed the exam were asked to take it again./,Should all students take the exam again?,N,,0,12,2,12,1,12,N,3291,1,14888,0,0,0.0000,0.0000,14888,14888,0,14888,1,14888
232,2,7,filler,filler_25,,/+/The suitcase which Mike bought has been broken down by his son./,Has the suitcase been broken by Mike?,N,,0,13,1,1,1,1,N,2731,1,1399,0,0,0.0000,0.0000,1399,1399,0,1399,1,1399
232,2,7,filler,filler_25,,/+/The suitcase which Mike bought has been broken down by his son./,Has the suitcase been broken by Mike?,N,,0,13,2,12,1,12,N,2731,1,8504,0,0,0.0000,0.0000,8504,8504,0,8504,1,8504
232,2,8,filler,filler_24,,/+/The roommate has married the man who comes from the west of China./,Has the roommate married?,Y,,0,14,1,1,1,1,Y,3474,1,567,0,0,0.0000,0.0000,567,567,0,567,1,567
232,2,8,filler,filler_24,,/+/The roommate has married the man who comes from the west of China./,Has the roommate married?,Y,,0,14,2,13,1,13,Y,3474,1,11415,0,0,0.0000,0.0000,11415,11415,0,11415,1,11415
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,1,1,1,1,N,2331,1,808,0,0,0.0000,0.0000,808,808,0,808,1,808
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,1,3,N,2331,1,5813,0,0,0.0000,0.0000,5813,5813,0,5813,1,5813
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,2,2,N,2331,1,1191,0,0,0.0000,0.0000,1191,1191,0,1191,1,1191
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,3,4,N,2331,1,3919,0,1,0.0000,0.5000,3919,3919,1415,5334,2,2667
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,4,1,N,2331,1,1183,1,1,0.3333,0.3333,1183,1183,321,1504,3,501
232,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,5,3,N,2331,1,2623,1,0,0.5000,0.0000,5463,3727,1104,3727,2,1864
232,2,10,filler,filler_22,,/+/The girl's life was saved because the doctor acted so well./,Did the girl die?,N,,0,16,1,1,1,1,N,2187,1,744,0,0,0.0000,0.0000,744,744,0,744,1,744
232,2,10,filler,filler_22,,/+/The girl's life was saved because the doctor acted so well./,Did the girl die?,N,,0,16,2,11,1,11,N,2187,1,6101,0,0,0.0000,0.0000,6101,6101,0,6101,1,6101
